A5r,A8l,A3r,A7r,A6r,A4l,A5l,A3l,A7l,A6l,A4r,A8r,A2l,A2r
-0.19816860821455382,0.061971379344331966,-0.021525009768881203,-0.07593168606557849,-0.16563088641272986,-0.0855130202718805,-0.04511931849568324,-0.0813026532187911,-0.09801697665861046,-0.03499706415424143,-0.00821106654701522,0.007026772513633369,-0.07739424617256883,-0.12680502451737496
-0.24150386136715518,-0.13941602386704607,0.03318836777127726,-0.04573125674608402,-0.07733381583107342,-0.06707294115067797,-0.15646323420187494,-0.0759543460156749,-0.1291927331278936,-0.07334279673549003,-0.06899221192342878,-0.11476273532307564,-0.02019389014455185,-0.034077688485141984
-0.25186134666881776,0.04080350694486711,-0.010055866446429772,-0.06432084009115746,-0.12432558481105613,-0.0486680189716664,-0.11974806858791504,-0.03510164717903712,-0.04989757386591557,-0.034852159916879843,0.016530000130740154,0.03530658765184974,-0.052381853688464375,0.11004494522665477
-0.1460185099751117,-0.0676808561291224,0.013082686598627628,-0.06426277666275643,-0.24002982991383373,-0.06182129520159034,-0.09078058412884503,-0.07069136639614658,-0.02576513277945389,-0.07559189645300543,-0.044311567137629196,0.07591221931153187,-0.07610368218867536,0.0791138465793127
-0.013967478871433698,-0.05319652629277177,0.016266480906126497,-0.08689953480005198,-0.1372586717711319,-0.11429552873792907,-0.17765488727712328,-0.034205568117809323,-0.04975143197382422,0.03570259886603224,-0.05590899732175617,-0.045141754692557094,-0.020180549119895433,-0.09281906140018963
-0.11115368970717862,-0.030695963411575017,0.02016717452819408,-0.10400819683808407,-0.04996974761265294,-0.007250958490344499,-0.11959207283236253,-0.04398070362034554,-0.10649470748007638,-0.0454587911709101,-0.07928032655597464,0.023251762733275057,-0.14486336817027848,-0.024284129832732256
-0.14437358583881363,0.06647223886731247,0.11452045034708955,-0.07471312202484554,-0.017779953101243123,-0.09481029367800105,-0.10526278488413987,-0.026620731083683225,-0.05772514243375869,-0.1302794417639889,-0.08932431495129646,-0.0540948568105561,-0.011446129231616194,-0.1033310490885017
-0.14963899981219528,0.005809561918158917,0.07564283156921153,-0.03687342657556934,-0.018847030899044277,-0.06492115396730014,-0.06112852195554312,-0.07119084710230254,-0.1196733090376023,-0.031029213449059883,-0.07716864540197303,-0.10311615478005791,-0.015281010160720903,0.06069218761378973
-0.13575058104009485,0.012611387364573035,-0.01614661240061386,-0.06400077026571419,-0.05418557075477646,-0.03674796668083914,-0.016237716468374908,-0.05089788349978026,-0.1518430700162338,-0.08311277148306032,-0.013839348703983324,-0.019921136686274047,0.003111026260478167,-0.15279782823897622
-0.06324810576170384,0.04171743268325245,-0.060127057846239666,-0.04295857583110768,-0.07269450389323143,-0.06951636001612975,-0.150964754663328,-0.08991597013887676,-0.1432626515930982,-0.0011859389992993892,0.010689197578408777,-0.10918494758402163,-0.09353345175448174,-0.09545546203405081
